x,y,full_id,osm_id,osm_type,amenity,name,name:kn,barrier,bicycle,foot,motorcycle,wikidata,addr:city,addr:postcode,addr:street,wheelchair,ups_school,phone,website,isced:level,operator,place,school,highway,building,email,addr:housename,designation,alt_name,fax,description,name:en,name:hi,addr:housenumber,opening_hours,cmt,ele,hdop,sat,level,entrance,access,building:levels,isced,addr:country,addr:hamlet,addr:suburb
77.543378,12.9381024,n953435253,953435253,node,school,Auden Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6972812,12.9183731,n833668445,833668445,node,school,,,,,,,,bangalore,560103,"Kaadubeesanahalli Rd, Devarabisanahalli,  Bellandur,",,,""" 080 2574 1991""",gear.ac.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6138117,13.0016772,n859809191,859809191,node,school,Naasih Montessori Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.580665,13.0089647,n664332022,664332022,node,school,Advanced Animation Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5925498,12.9081047,n665727324,665727324,node,school,Vasavi Education Trust School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6151518,12.9499206,n663604714,663604714,node,school,Adithya public school,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5760778,13.0140892,n663920339,663920339,node,school,Nagasena Vidyalaya,ನಾಗಸೇನ ವಿದ್ಯಾಲಯ,,,,,,,,CV Raman Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.679021,12.985118,n986732874,986732874,node,school,Mother Montessori House of Children Pre-school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.679729,12.977267,n986744080,986744080,node,school,LR International School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.7186169,12.9838469,n981899414,981899414,node,school,Government Primary School,ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.677251,12.984052,n985254852,985254852,node,school,Saraswati Vidya Mandir,ಸರಸ್ವತಿ ವಿದ್ಯ ಮಂದಿರ,,,,,,,,Kaggadasspura Main Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5830001,13.1024652,n959499451,959499451,node,,Adithi School Yelahanka,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,
77.7183953,12.9846765,n962904402,962904402,node,school,SM English School,,,,,,,"Hoodi, Mahadevapura, Bangalore",560048,Basava Nagar Main Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5438574,12.9326861,n953685844,953685844,node,school,Auden School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5810644,13.1048022,n959252342,959252342,node,school,Drishya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6048852,12.9704282,n1383996004,1383996004,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6042781,12.9705568,n1383996005,1383996005,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6064886,13.0365701,n1370783363,1370783363,node,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6152751,13.0496561,n1370789889,1370789889,node,school,Kensri School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5596739,12.8929689,n1334443053,1334443053,node,school,Insight Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.7361093,13.0724522,n1345786522,1345786522,node,school,New Baldwin International Residential School,,,,,,,Bangalore,560049,Budigere cross road,,,+91-080-28470884,,,,,,,,info@newbaldwininstitutions.org,,,NBIRS,+91-080-28470837,,,,,,,,,,,,,,,,,
77.5581363,12.9119447,n1331946766,1331946766,node,school,Prarthana School,ಪ್ರಾರ್ಥನಾ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5411424,12.8886669,n1331959282,1331959282,node,school,Gubbalala School,ಗುಬ್ಬಲಾಲ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5451578,13.043392,n1462248328,1462248328,node,school,Saint Claret School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5254587,13.0055371,n1463492236,1463492236,node,school,Mount Senora School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5442244,13.0478654,n1462246349,1462246349,node,school,Mallige School Of Nursing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5439669,13.0441027,n1462247631,1462247631,node,school,St. Claret PU College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.603264,12.968353,n1459711459,1459711459,node,school,Sacred Hearts Nursery School,,,,,,,,,Convent road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5445463,13.0474055,n1462246347,1462246347,node,school,HMT Kinder Garden School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.7537629,12.9844541,n1437213387,1437213387,node,school,Divine Light Trust For The Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.530001,12.962267,n1445333653,1445333653,node,school,Global Chess Academy India,,,,,,,,,,,,919845872499,,,,,,,,,,,,,Behind BHEL Township vijaynagar,,,,,,,,,,,,,,,,
77.745497,12.969133,n1126189761,1126189761,node,school,Delhi Public School,ದೆಹಲಿ ಸಾರ್ವಜನಿಕ ಶಾಲೆ,,,,,,,,Borewell Road,,,,,,,,,,,,,,DPS,,,,,,,,,,,,,,,,,,
77.5701799,13.0008128,n1176722324,1176722324,node,school,Ubhaya Vedanta Pravarthana Sabha,ಉಭಯ ವೇದಾಂತ ಪ್ರವರ್ತನ ಸಭ,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
77.5417627,12.9655564,n1108003748,1108003748,node,school,The New Cambridge High School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.748098,12.979677,n1126186796,1126186796,node,school,,,,,,,,,,,,,,,,,,,,,,Holy Cross School & College,Educational Organization,,,,,,,,,,,,,,,,,,,
77.6013225,13.1234396,n1107491516,1107491516,node,school,Ryan International School,,,,,,,"Yelahanka, Bangalore",,,,,,http://www.ryaninternational.org,,,,,,,risicseyelbangalore@gmail.com,,,,,,,,,,,,,,,,,,,,,
77.5441469,12.9697541,n1107947494,1107947494,node,school,Government School,ಸರ್ಕಾರಿ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.757102,12.9823448,n1099768814,1099768814,node,school,Whitefield Global School,,,,,,,"Whitefield, Bangalore",560066,Channasandra Main Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5789046,12.9910826,n1101617173,1101617173,node,school,Gandhi Nagar High School,ಗಾಂಧಿನಗರ ಪೌಡಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5614979,13.0092904,n1290107608,1290107608,node,school,Nirmala Rani High School,ನಿರ್ಮಲ ರಾಣಿ ಪ್ರೌಢಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.7074334,12.8395522,n1311739551,1311739551,node,school,Ebenezer International School Bangalore,,,,,,,,,,,,,eisbangalore.edu.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5702335,13.0020924,n1289835601,1289835601,node,school,Vidya Mandir School,ವಿದ್ಯಾ ಮಂದಿರ ಶಾಲೆ,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
77.5685652,12.9989458,n1289835604,1289835604,node,school,Bangalore Education Society,,,,,,Q4855045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6452115,12.9077934,n1280986765,1280986765,node,school,Cambridge School ICSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5688174,13.0064465,n1289827518,1289827518,node,school,Hymamshu Jyoti Kala Peetha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.4974982,12.9022641,n1228960967,1228960967,node,school,BGS Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6473577,12.9185748,n1280967981,1280967981,node,school,"Cambridge Public School, BBMP Agara","ಕೇಂಬ್ರಿಡ್ಜ್‌‌‌‌‌‌‌‌‌‌‌ ಪಬ್ಲಿಕ್ ಶಾಲೆ,ಬಿ.ಬಿ.ಎಂ.ಪಿ ಅಗರ",,,,,,,,,,,,,1-2,,Agara,Higher primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6141548,12.9926871,n1469267177,1469267177,node,school,RTC Girls High School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6384508,12.9246365,n1469643995,1469643995,node,school,Kripanidhi Cambridge Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6135802,12.992426,n1469266908,1469266908,node,school,St. Joseph's Convent Girls High School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6144766,12.9938162,n1469267174,1469267174,node,school,Holy Angel's High School,ಹೋಲಿ ಎಂಜೆಲ್ಸ್ ಪ್ರೌಢಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6024335,12.9916626,n1469249201,1469249201,node,school,HKBK Degree College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6131994,12.9933042,n1469266907,1469266907,node,school,St. Francis Xavier's High School,ಸಂತ ಫ್ರಾನ್ಸೀಸ್ ಕ್ಷೇವಿಯರ್ಸ್ ಪ್ರೌಡ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6447418,12.9091804,n1468908288,1468908288,node,school,Gnan Shristi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6109656,12.9968818,n1469190367,1469190367,node,school,Fathima's Girls High School,ಫಾತೀಮಾಸ್ ಹೆಣ್ಣು ಮಕ್ಕಳ ಪ್ರೌಡ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.619021,12.9384412,n1471128645,1471128645,node,school,PNS school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5699296,12.9356689,n1470553332,1470553332,node,school,SSM Primary School,,,,,,,,,,,,,,,,,,,,,,,Samaja Seva Mandali Kannada Primary School,,,,,,,,,,,,,,,,,,
77.5717482,12.9329402,n1470553357,1470553357,node,school,Kumaran Children's High School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6252612,12.8889212,n1469644048,1469644048,node,school,St Francis ICSE school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5726226,12.9333166,n1470553312,1470553312,node,school,Sri Kumaran Children's Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5434456,12.9056118,n1463591334,1463591334,node,school,Government School,ಸರ್ಕಾರಿ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5812916,13.0990532,n1463617663,1463617663,node,school,Poorna Prajna Education Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5271968,12.9125086,n1463584104,1463584104,node,school,Swargarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5373087,12.9081687,n1463586819,1463586819,node,school,Quality Nursing Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.50855,12.9377048,n1463525671,1463525671,node,school,Vice Chancellor's Lodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5134853,12.9286597,n1463556587,1463556587,node,school,Rajarajeshwari Vidya Shala,ರಾಜರಾಜೇಶ್ವರಿ ವಿದ್ಯ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5164143,12.9598924,n1463509629,1463509629,node,school,Jindal Government School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.517911,12.9582352,n1463510108,1463510108,node,school,Bangalore Blaze Girls High School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5664867,12.9339482,n1467778589,1467778589,node,school,Kamala Nehru Patashala (Emmanual English School),,,,,,,,,,,,,,,,,,,,,,Kamala Nehru Patashala,,,,,,,,,,,,,,,,,,,
77.5861639,13.0995417,n1467969799,1467969799,node,school,Chaitnya nursing School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5575982,12.9229392,n1466577860,1466577860,node,school,Apollo Convent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6207624,12.9404971,n1464792933,1464792933,node,school,Bethany High School Koramangala,"ಬೆಥನಿ ಪ್ರೌಢಶಾಲೆ ,ಕೋರಮಂಗಲ",,,,,,,,,,,,,3,Private Un-Aided,Koramangala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.5638317,12.9328395,n1465007911,1465007911,node,school,SSM Public School,,,,,,,,560085,,,,,,,PES Group,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5905046,12.9170955,n1463771564,1463771564,node,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5492982,13.0721308,n1463790590,1463790590,node,school,Air Force School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6572424,12.8988361,n1482388692,1482388692,node,school,Vibgyor School,ವಿಬ್ಗ್ಯೋರ್ ಶಾಲೆ,,,,,,,,hosa road,,,,,,,,,,,,Vibgyor,,,,,Vibgyor,विभ्योर,,,,,,,,,,,,,,
77.7477756,12.9774138,n1497324638,1497324638,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6580406,13.0042548,n1474872713,1474872713,node,school,Indo-German School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5327333,12.9619713,n1474854776,1474854776,node,school,RNS Vidyaniketan School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5330893,12.9646688,n1474854792,1474854792,node,school,KVV High School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5409358,13.0000789,n1474058087,1474058087,node,school,Anupama English School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5442442,12.9737683,n1474827899,1474827899,node,school,Vasavi Polytechnic College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5807282,13.0323102,n1619884915,1619884915,node,school,Shiksha Sagar High School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5755122,12.9220691,n1620352034,1620352034,node,school,JSS Composite PU College,ಜೆಎಸ್ಎಸ್ ಸಂಯುಕ್ತ ಪದವಿಪೂರ್ವ ಕಾಲೇಜು,,,,,,,,Kanakapura Road,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,
77.5805314,12.9873383,n1614268180,1614268180,node,school,Bharat Seva Dal,ಭಾರತ ಸೇವಾದಳ,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5807735,12.9880363,n1614268204,1614268204,node,school,Sindhi High School,,,,,,,,,,no,,,http://sindhihighschool.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6278036,12.9719967,n1543969345,1543969345,node,school,Ankur Nursery School,,,,,,,,560008,"Udani Layout, Cambridge Road",,,,,,,,,,,,Ankur Nursery School,Pre-School and Playhome,,,,,,"123, C/o Ankur Nursery School,",,,,,,,,,,,,,
77.541311,12.9655182,n1568765286,1568765286,node,school,St. Johns High School,,,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.7240699,12.964159,n1504695852,1504695852,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.723654,12.9641971,n1504695862,1504695862,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5547591,13.0037708,n1472858834,1472858834,node,school,Sri Vani Education Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6162668,12.867378,n1472934583,1472934583,node,school,Government Primary School Yelenahalli,ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಎಲೇನಹಳ್ಳಿ,,,,,,,,,,,,,1,Department of Education,Yelenahalli,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.5982875,13.0583621,n1472121766,1472121766,node,school,Sharada School,ಶಾರದ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5478152,13.0092391,n1472808787,1472808787,node,school,Little Lilly's English School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5411129,13.001119,n1474058074,1474058074,node,school,Gautham College of Nursing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5418961,13.001004,n1474058079,1474058079,node,school,Anupama College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5679644,12.9455787,n1473921785,1473921785,node,school,BASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5346306,13.0004716,n1473930474,1473930474,node,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5672085,12.9453673,n1473896401,1473896401,node,school,Nevaditha school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5651593,12.9444263,n1473897177,1473897177,node,school,SSVM GP Branch,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.56002,12.9373897,n1472981138,1472981138,node,school,Holy Child Convent School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5799866,12.9052334,n1473781134,1473781134,node,school,Frank Public School,ಫ್ರಾಂಕ್ ಪಬ್ಲಿಕ್ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5880986,13.0828092,n1868767189,1868767189,node,school,Jnanadeepika School,ಜ್ಞಾನದೀಪಿಕ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5810131,12.8880679,n1877209119,1877209119,node,school,Capitol Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6344242,12.8594794,n1818493716,1818493716,node,school,"Government Primary School, Vittasandra",ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.706771,12.9519912,n1848054126,1848054126,node,school,Government School Munekolala,ಸರ್ಕಾರಿ ಶಾಲೆ ಮುನೆಕೊಲ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6201032,12.9168415,n1813706463,1813706463,node,school,St. Mira's School,"ಸೆಂಟ್‌ ಮಿರ್ಸ್ ಪ್ರೌಢಶಾಲೆ,ಬಿ.ಟಿ.ಎಂ ಲೇಔಟ್",,,,,,,,,,,,,3,Private Un-Aided,BTM Layout,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.5591112,12.9184077,n1814593842,1814593842,node,school,Sahakari Vidya Kendra,ಸಹಕಾರಿ ವಿದ್ಯಾ ಕೇಂದ್ರ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6672951,13.012529,n1794122895,1794122895,node,school,Narayana etechno school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5042307,13.0034513,n1794166354,1794166354,node,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.7788145,12.8357502,n2049791470,2049791470,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5888184,12.8480175,n2056455541,2056455541,node,school,Sherwood High School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5856544,12.886025,n2012546405,2012546405,node,school,Cambridge School Kothanur,"ಕೇಂಬ್ರಿಜ್ ಶಾಲೆ,ಕೊತ್ತನೂರ್",,,,,,,,,,,,,3,Private Un-Aided,Kothanur,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.4832366,12.9759458,n2026103149,2026103149,node,school,East West Institue of Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.74526,12.9746587,n1990864085,1990864085,node,school,Indus Early Learning Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6196026,12.994291,n2003935536,2003935536,node,school,St Aloysius Pre Unniversity College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6344642,13.0347257,n1884945635,1884945635,node,school,Hennur Government School,ಹೆಣ್ಣೂರು ಸರ್ಕಾರಿ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.4861734,13.100742,n1894246710,1894246710,node,school,Dolphin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.7683812,12.9818777,n1759857708,1759857708,node,school,Government Model middle school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6732079,13.0195626,n1760708219,1760708219,node,school,Chaitanya E-Techno School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6672576,13.0124297,n1724997151,1724997151,node,school,Narayana etechno school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6423518,13.0143184,n1742670069,1742670069,node,school,Patel Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6276766,12.9404727,n1675227962,1675227962,node,school,"Everest, Neelasandra","ಎವರೆಸ್ಟ್, ನೀಲಸಂದ್ರ",,,,,,,,,,,,,3,Private Un-Aided,Neelasandra,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.5843066,12.938312,n1719371357,1719371357,node,school,Sree Rama Vidyalaya,ಶ್ರೀ ರಾಮ ವಿದ್ಯಾಲಯ,,,,,,,560011,9th Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5885571,12.9269543,n1657121854,1657121854,node,school,Bangalore Educational Society,ಬೆಂಗಳೂರು ಎಜುಕೇಶನಲ್ ಸೊಸೈಟಿ,,,,,,,,,,,,,,,,,,,,,College,,,,,,,,,,,,,,,,,,,
77.5868566,12.9282849,n1657124482,1657124482,node,school,Bangalore High School(BHS),ಬೆಂಗಳೂರು ಪ್ರೌಡ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5724909,12.9540088,n1791576981,1791576981,node,school,BBUL Jain Vidyalaya,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.4943194,12.9262678,n1794110629,1794110629,node,school,Gnana Bodhini Primary School,ಜ್ಞಾನ ಬೋಧಿನಿ ಶಾಲೆ,,,,,,,,Dubasi Palya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5309847,12.974072,n1778903717,1778903717,node,school,Sarvodaya School,ಸರ್ವೋದಯ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5640252,12.9598806,n1789727639,1789727639,node,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6973269,12.93403,n1761893146,1761893146,node,school,New Horizon Gurukul,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.7543636,12.9678471,n1769130814,1769130814,node,school,Kuvempu Smaraka Vidya Kendra School,ಕುವೆಂಪು ಸ್ಮಾರಕ ವಿದ್ಯ ಕೇಂದ್ರ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6694693,13.0104798,n1761867998,1761867998,node,school,Jaigopal Garodia School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5920869,12.9179899,n1761876546,1761876546,node,school,Jain Animation School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6421926,13.0314943,n2404638854,2404638854,node,school,St Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.7333977,12.9812737,n2411618321,2411618321,node,school,Government School,ಸರ್ಕಾರಿ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6310921,12.8405143,n2399197710,2399197710,node,school,GHPS Bettadasana Pura,ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಬೆಟ್ಟದಾಸನ ಪುರ,,,,,,,,,,,,,2,Department of Education,Bettadasana Pura,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.5981308,12.9322822,n2523956870,2523956870,node,school,New Baldwin School,ನ್ಯೂ ಬಾಲ್ಡ್ ವಿನ್ ಶಾಲೆ,,,,,,Bengaluru,560041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5311252,12.9751013,n2480884735,2480884735,node,school,Pinewood High School,,,,,,,Bangalore,560040,Nagarabhavi Road,,,,,,,,,,,,"Next to Shobha Hospital, Vijayanagar",,,,,,,,,,,,,,,,,,,,
77.5324927,12.9754931,n2480884762,2480884762,node,school,Cordial High School,,,,,,,Bangalore,560040,11th Cross,,,,,,,,,,,,Vijayanagar,,,,,,,,,,,,,,,,,,,,
77.7550286,13.0053531,n2474969412,2474969412,node,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6702864,12.9919268,n2475674375,2475674375,node,school,New Brilliant School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6482717,13.0054674,n2473242531,2473242531,node,school,Mother Mary English School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5410962,12.9731634,n2245734445,2245734445,node,school,BSVP School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5566101,12.9800113,n2249055949,2249055949,node,school,St Ann's School,ಸೆಂಟ್ ಆನ್ಸ್ ಶಾಲೆ,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5704042,12.8828036,n2181320618,2181320618,node,school,Srinidhi Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.542,12.9438068,n2234361363,2234361363,node,school,Jnana Deepthi English Primary and High School,,,,,,,Bangalore,560085,6th Main Road,,,,,,,,,,,,Near BDA PArk,,,,,,,56,,Genauigkeit: 35.0m,784.90010299061,8.75,7,,,,,,,,
